user,item,rating
6455,123565,5
3816,73664,5
3816,42654,5
3816,55647,5
3816,60028,5
3816,72035,5
3816,82756,5
3816,110976,4
3816,29721,5
3816,99329,5
3816,68307,5
7756,95187,5
7756,34076,5
7756,88494,5
7756,117666,5
7756,80760,5
9061,122233,5
9061,76384,3
9061,55777,5
9061,26742,5
9061,101011,5
4194,51895,5
4194,94482,5
4194,84149,5
4194,110976,4
4194,88448,5
4194,99654,5
4194,78210,5
4194,131221,5
4194,68956,5
5273,73664,5
5273,64707,4
5273,20882,5
5273,11518,3
5273,77740,3
5273,54584,5
5273,59510,5
5273,13520,3
5273,8435,5
5273,41227,5
3968,7257,5
3968,40788,5
3968,64696,5
3968,105169,5
3968,78733,5
3968,87841,5
3968,49022,5
3968,40742,5
3968,74944,5
3968,50243,5
3968,11727,5
3968,124156,5
6970,25858,5
6970,19277,5
6970,108890,5
6970,47124,5
6970,88212,5
6970,82639,5
6970,127376,3
6970,108999,5
6970,6491,5
6970,7257,5
6969,76553,5
6969,82042,1
6969,90208,5
6969,88478,5
6969,11727,5
6969,66066,5
6969,104310,4
6969,843,5
5204,11266,5
5204,69059,5
5204,62879,5
7209,76553,5
7209,70061,5
7209,124457,5
7209,98864,1
7209,46484,5
7209,9958,5
7209,26660,3
7209,56918,3
7209,16055,5
7209,84841,5
7209,92625,5
7209,113533,5
7209,209,5
7209,1657,5
7209,85603,5
7209,843,5
7209,85166,5
7209,119268,5
3645,122957,3
3645,73195,5
3645,5122,5
3645,67359,5
3645,121672,1
8674,116986,5
3645,110281,5
8674,93005,4
8674,41227,5
3645,56390,4
8674,52271,5
3645,75530,5
4717,65341,4
4717,99329,5
4717,67435,2
4717,49933,5
4717,62879,5
4717,19449,5
4717,72035,5
4717,84584,5
4717,31046,5
4717,69059,5
4717,42162,5
4717,81455,5
4717,98874,4
4717,122957,5
4717,127267,4
4717,55272,5
4976,39586,4
4976,72697,5
4976,77268,5
4976,81889,5
4976,102011,5
6227,76553,5
6227,70061,5
6227,70562,5
6227,51088,5
6227,98864,1
6227,46484,5
6227,107441,5
6227,91213,4
6227,13949,3
6227,71805,5
6227,92625,5
6227,113603,5
6227,843,5
6227,78787,5
5115,28921,2
5115,70202,5
5115,5006,5
5115,72697,5
5115,72035,5
5115,107872,5
5115,84841,5
5115,66336,5
5115,30158,4
5115,37288,5
5115,89261,5
5115,108898,5
9738,60765,5
9738,976,5
952,45280,5
952,37981,5
952,58676,5
7676,67359,5
952,62478,5
7676,119134,5
7676,76553,5
7676,84103,5
7676,67834,5
7676,24274,5
7676,98874,5
952,57637,5
7676,78646,5
7676,124139,5
7676,30038,5
8894,8435,5
7676,81669,5
7676,62807,5
7676,108890,5
5579,6807,4
7676,68307,5
5579,7618,5
5579,25858,5
7676,92673,5
5579,60028,5
7676,90013,5
5579,118185,5
5579,8099,5
5579,79319,5
5579,64396,5
5579,89578,5
5579,98765,5
5579,56409,5
5579,7301,4
5579,107872,5
5579,66479,5
5579,89099,4
5579,41984,5
5579,63587,5
5579,6301,5
5579,105804,5
5579,50243,5
5579,84313,4
5579,36048,4
5579,115584,3
9731,92267,5
9731,108308,5
8062,31857,5
8062,5006,4
8062,116419,5
8062,81116,5
8062,94022,5
8062,48670,4
8062,61468,5
8062,62494,5
8062,66521,4
8062,14657,5
8062,86845,5
8062,3750,1
6655,29311,5
6655,34907,3
6655,87225,5
6655,99475,5
6655,66066,5
10137,46544,5
6655,83402,5
6655,122892,5
6655,128247,5
10137,55565,5
4146,21044,5
4146,25043,5
4146,63587,2
4146,2766,5
4146,10188,5
4146,976,5
4146,20224,5
4146,32006,5
4146,73664,5
4146,107188,5
6593,60028,5
6593,117375,3
6593,90546,5
6593,110976,4
5060,60028,5
5060,78210,3
5060,94976,5
5060,115372,4
5060,110482,5
5060,17239,5
5060,32896,5
5060,61506,5
5060,126783,5
5060,98864,2
5060,36454,5
5060,24059,1
5060,81669,5
5060,81889,5
5060,80760,5
5060,90013,5
5060,119268,5
10298,123403,5
10298,31601,4
10298,11266,5
9430,128760,3
9430,36764,5
9430,65488,5
9430,90602,5
9430,32896,5
9430,119976,4
8271,19998,5
8271,99566,4
8271,128760,5
8271,36454,5
8271,92410,4
8271,116180,5
8271,15859,5
6794,73545,3
6794,63587,2
6794,41569,5
7154,26119,5
7154,93005,5
7154,133387,5
7154,76384,4
7154,125738,5
7154,104924,5
7154,87841,5
7154,31312,5
8678,1737,4
8678,64707,5
8678,65341,5
8678,109246,5
8678,74356,4
8678,56289,5
8678,55647,5
8678,18578,5
9628,60765,5
9628,65481,5
9628,84841,5
9628,53270,5
9628,32896,5
9628,74880,5
9628,33408,4
9628,1412,5
7705,88478,3
7705,31312,4
7705,59346,5
7705,126897,5
7705,54584,5
7705,13675,5
7705,41227,5
7705,117206,5
7290,65341,5
7290,70061,5
7290,13244,5
7290,49933,5
7290,39655,5
7290,10947,5
7290,17767,5
7290,116169,5
7290,60339,5
7290,76553,5
7290,118270,5
7290,8184,4
7290,7301,4
7290,6029,5
7290,16055,5
7290,14657,4
7290,30158,3
7290,32127,5
7290,84841,5
7290,88448,5
7290,98864,1
8162,101011,5
8162,13520,4
8162,18578,5
2835,89099,3
2835,55727,5
2835,40788,5
2835,44113,4
2835,8099,5
2835,11333,3
2835,82893,5
2835,78309,4
4413,3946,5
4413,65341,5
4413,34770,5
4413,110281,5
5639,125006,5
5639,112570,5
5639,60028,5
5639,98874,4
5639,62133,5
5639,32871,5
5639,88478,5
5639,107046,5
5639,9481,5
5639,78787,5
5639,7600,5
5639,3171,5
7058,65341,3
7058,95228,5
7058,39629,4
7058,116419,5
7058,87674,5
7058,53808,5
7058,67834,5
7058,87225,4
7058,66521,4
7058,13675,5
7058,126897,5
7058,131837,5
7058,92392,4
7058,48312,5
3194,31857,5
3194,5621,5
3194,65341,5
3194,46484,5
3194,34770,5
3194,9821,3
3194,11050,5
4029,44737,5
4029,76553,5
4029,85331,5
4029,99329,5
4029,52505,5
4029,15711,5
4029,8099,5
4029,6029,5
4029,78787,5
4029,116694,5
4029,35453,5
4029,40949,5
4029,44439,5
4029,84617,5
4029,56918,3
4029,36454,5
4029,40742,5
4029,66688,5
4029,71120,5
4029,108308,5
4029,108690,5
4029,61027,5
4029,47718,5
5125,63498,5
5125,104599,5
5125,75530,5
5125,88212,5
5125,108690,5
5125,63587,5
5125,122957,4
5125,34560,5
5125,133387,5
8839,62133,4
8839,32896,5
8839,78676,5
8839,12367,5
8839,82639,5
8839,96468,5
8839,35672,5
2500,15941,4
2500,32127,5
2500,38023,5
2500,65341,5
2500,59440,5
2500,15938,5
2500,43481,5
2500,34770,5
2500,63409,5
8945,5122,4
8945,64465,5
2500,57534,5
2500,48821,3
8945,65488,5
2500,94976,5
2500,77268,5
8945,72967,5
8945,126897,5
8945,12367,5
8945,82735,5
8945,99211,5
8945,54096,5
8945,119976,4
6565,124392,5
6565,72697,5
6565,24274,5
6565,49933,5
6565,94976,5
6565,87674,4
6565,82735,5
1218,117450,4
1218,74922,5
1218,114514,5
1218,61468,5
8178,71677,5
8178,20662,4
7404,69714,4
8178,25043,5
8178,32701,5
7404,49933,5
7404,13244,3
7404,64485,4
7404,32896,5
7404,88478,5
7404,64060,5
7404,121672,5
7404,90208,5
7404,108898,5
4187,65341,5
4187,102046,5
4187,119134,5
4187,84103,5
4187,124392,5
4187,32399,4
4187,67834,5
4187,114521,5
4187,109246,5
4187,6806,5
4187,98874,5
4187,53440,5
4187,30800,5
4187,87853,5
1708,43651,5
1708,25678,5
1708,60765,5
1708,58041,1
1708,44113,5
1708,70562,5
5236,117239,4
5236,38023,5
5236,56409,5
5236,665,5
5236,25858,5
5236,124392,5
5236,73664,5
7127,109246,5
7127,119134,5
5236,67834,5
7127,116986,3
7127,25858,4
7127,2090,5
7127,88212,3
7127,116694,5
7127,92484,5
7127,33985,5
7127,116208,5
7127,39207,5
7127,37288,5
7127,126300,5
7272,65341,4
7272,67359,5
7272,55647,5
7272,37981,5
7272,74922,5
7272,75530,5
3694,50401,5
3694,20707,4
3694,43651,5
3694,98622,2
3694,31857,5
3694,65341,5
3694,557,5
4634,80760,5
4634,113620,5
4634,82381,5
4634,65067,5
4634,76524,5
1461,110700,5
1461,17239,5
1461,43651,4
1461,85331,5
1461,78733,5
1461,58041,1
1461,85592,3
1461,23119,5
1461,120232,5
1461,10188,5
1461,126300,5
1461,115016,5
1461,52773,5
1461,97151,5
7885,84149,5
7885,92625,5
7885,60339,5
2403,31857,5
2403,38023,5
2403,38835,4
2403,56390,5
2403,9076,5
3966,72697,5
1978,15941,4
3966,48465,4
1978,117450,5
3966,119134,5
3966,123905,5
9284,42798,5
3966,120232,5
3966,43651,5
1978,58041,1
9284,102011,5
9284,36764,5
1978,45280,5
3966,6029,5
9284,119018,5
9284,13675,5
1978,51941,4
3537,65341,4
9284,11266,5
1978,99329,5
9284,114521,5
1978,114263,5
9284,77491,4
3537,108938,5
3537,11050,5
9509,77184,4
9509,73664,5
5412,48717,5
5412,10916,5
5412,109246,3
5412,60339,5
5412,113724,5
5412,110482,5
9509,87853,5
3537,110281,5
5412,110700,5
8965,89099,4
9509,105169,5
8965,39207,5
9509,56311,5
9509,133002,5
9509,65488,5
8965,108890,1
8965,11333,5
8965,31046,5
8965,30255,5
9509,122892,5
9509,110326,5
8965,209,5
8965,97692,5
8965,19771,5
6316,38023,5
6316,63498,5
6316,20224,5
6316,67435,4
6316,4534,4
6316,39629,4
6316,109246,5
6316,19449,5
6316,6029,5
6316,57534,5
803,59730,5
803,31857,5
4294,62273,5
803,58676,5
4294,45280,4
4294,23896,3
4294,63498,5
4294,34770,5
4294,50842,3
4294,4534,4
4294,41734,3
4294,25858,5
4294,40788,2
4294,124392,3
4294,44439,4
4294,64396,4
4685,82042,5
4294,56311,5
4294,7932,5
4685,16388,5
4685,38023,5
4685,65341,4
4685,87853,3
4685,63498,5
4685,40645,4
4685,43651,5
4685,60710,5
3301,6301,5
3301,6491,5
3301,58502,5
5113,68221,5
8950,68307,5
7733,61468,5
8559,36764,5
8559,65488,5
8559,74170,5
8559,72967,5
8559,126056,4
5413,45280,4
5413,108898,4
5413,843,5
5413,126783,5
5413,70182,5
7117,31428,5
6579,52505,5
6579,116180,2
6579,84156,5
6579,115584,5
3724,35672,5
2554,20495,5
2554,34818,5
2554,12545,5
5363,85603,4
3519,77743,5
3519,81067,5
3519,80674,5
4538,124156,5
1387,56311,5
1705,62807,5
3176,3613,5
3176,43794,5
3176,72241,5
3427,67566,5
3427,12818,5
7981,118185,5
2111,119018,5
2111,124411,5
5034,104125,5
1251,20707,5
1251,58958,5
9661,104924,5
7560,98874,1
7560,131996,5
2367,89536,5
5127,55252,4
2842,98874,4
8856,89105,5
8856,52146,5
8856,84329,3
7734,78333,4
7242,122233,5
7242,3437,5
331,58041,1
331,2347,4
331,8576,4
331,62478,4
331,55338,5
8581,33985,5
4054,6807,5
5278,15840,5
7474,92751,4
2593,30298,5
6228,116986,5
7371,86923,5
4539,59510,5
3690,86112,5
3690,39544,5
6574,32896,5
3471,73389,5
967,34907,4
1244,111293,5
1495,13675,5
1495,11727,5
5205,47124,3
5205,15115,5
5205,62879,5
2611,27164,3
2611,104924,5
2611,82352,5
5185,81455,5
5185,72241,5
2251,32399,5
2251,11050,5
2251,70061,5
2251,24274,5
3387,87841,5
7920,65341,5
7920,76553,5
7920,42309,5
7920,33408,4
7920,65481,4
7920,95343,5
7164,43481,5
7164,12181,5
7164,21630,5
735,113779,4
735,120232,4
735,30255,5
735,35672,5
735,7932,4
5035,43481,3
5035,65341,5
5035,5621,5
5035,81889,4
5035,94022,5
5035,59657,5
829,24274,5
4572,21076,4
4572,47718,4
4572,50363,5
7559,92751,4
8049,78733,5
8049,89105,5
8049,121072,4
8049,121096,5
8049,126783,5
8049,71120,5
8049,12818,5
1414,20823,5
1414,48465,5
1414,48821,4
1414,25593,5
1414,123685,5
1414,116057,5
1414,47192,5
1414,79016,5
1414,82639,5
1414,89099,3
7462,31198,5
7462,3171,5
160,10104,4
160,8586,4
1815,39655,4
1815,22518,4
1815,77029,4
1815,125199,5
8641,92214,5
946,130918,5
8562,45339,5
398,928,4
398,6279,4
6224,19597,3
353,11556,4
8645,84584,4
2541,62061,3
171,10104,4
855,81880,5
1215,32333,5
1215,62061,4
477,115202,5
477,121072,4
1342,71120,3
1118,15840,4
1118,3171,5
1117,125568,4
98,486,4
970,130819,5
7507,45380,5
2542,62061,3
3448,78676,5
53,108890,4
962,130819,5
4240,95228,2
2319,50842,5
2319,12698,5
535,9050,4
535,62694,5
917,59730,5
917,8099,5
917,9050,5
917,105750,5
32,9050,4
7509,118840,5
6128,68187,5
415,20198,5
5059,16055,5
7503,21901,5
108,107046,5
108,125568,4
108,59510,5
184,72616,4
847,21365,4
847,67566,5
4258,26251,5
4258,89105,5
8263,1657,3
8263,49167,5
475,115202,5
8803,100672,5
6626,68187,5
6031,53118,5
6031,68187,5
6031,20198,5
390,18236,5
390,10188,5
8899,52271,5
6237,107046,5
3348,115202,5
2334,13012,4
2334,26602,5
2334,18906,5
2334,65481,5
3495,72597,4
3495,103171,5
887,12121,5
887,9130,4
887,46801,5
8560,133002,2
8560,84495,5
8870,52645,5
7450,84329,2
7450,110622,4
8192,31601,5
1115,45339,5
3769,10044,5
1717,117246,5
990,35453,4
990,51941,5
990,12698,5
990,39720,3
990,11192,5
684,9728,4
684,65067,5
684,2750,5
684,28674,5
684,10104,4
109,76384,4
4323,103171,5
6127,53118,5
6127,68187,5
809,11285,5
809,55565,5
367,96570,5
239,7040,5
239,39544,5
239,9765,5
8364,121072,4
6672,55777,5
1183,110106,5
871,10044,3
6029,68187,5
6029,20198,5
6363,75181,3
2801,5584,5
8256,21523,5
867,117246,5
3763,93954,5
3763,22518,5
1198,122601,5
1198,92751,4
1198,128764,5
864,20272,5
864,59510,5
1020,64819,5
1020,2100,5
1020,45339,5
1020,54815,3
1721,93757,5
5203,31428,3
5203,12698,5
963,130819,5
1677,82042,5
1677,45339,5
1677,96570,5
2848,9050,5
94,13894,5
94,1412,5
425,112056,5
425,211,5
425,18620,5
2435,65392,5
1308,124457,5
1308,79016,5
649,90546,5
621,110560,4
621,114159,2
2727,67359,5
2727,23119,5
2727,79016,5
8806,10044,5
8806,77029,5
4525,97151,5
4525,31428,5
1378,62494,5
1378,98864,1
9369,110622,5
4876,85,5
747,27205,5
747,79919,5
747,20198,5
6761,6807,2
6761,58787,3
6761,63996,5
8098,17605,5
8098,18393,5
278,46801,5
634,13012,5
634,2347,5
634,124156,5
3432,95319,5
1423,62494,5
1423,98864,1
6619,68187,5
5161,100672,5
5161,18393,5
5161,129126,5
4257,89105,5
8804,65392,5
8804,95319,5
8804,10044,5
941,110560,4
941,20224,4
870,9050,5
399,13894,5
399,9765,5
6397,31428,5
851,78333,3
698,4534,5
698,2559,5
698,3100,5
322,12834,5
322,5785,4
322,8106,5
322,1349,5
322,928,5
322,1587,5
322,13012,5
322,12698,4
322,12698,4
322,7773,5
7504,21901,5
9181,92267,5
426,112056,5
426,211,5
426,18620,5
968,130819,5
968,25318,3
5581,56353,5
5581,45589,5
6129,53118,5
6129,68187,5
1638,108999,5
6174,20996,4
6174,82888,5
6801,12545,5
9260,78207,5
1203,79919,5
1203,20198,5
1161,12545,3
8240,128764,5
969,25318,3
5471,100672,5
5471,47595,5
5471,110757,5
5820,53118,5
5820,68187,5
420,112056,5
420,211,5
420,104049,5
420,18620,5
7884,50842,5
418,44365,5
418,112056,5
418,211,5
418,18620,5
942,94058,5
1217,12698,3
1217,56353,5
199,33222,4
8267,56353,5
1426,28921,1
9518,18393,5
3413,96570,5
3413,53334,5
3550,74170,5
3550,42997,5
8807,65392,5
8807,12367,5
8807,10044,5
50,2347,5
50,7040,5
50,98765,5
50,7773,5
852,84329,3
5748,110622,5
3846,45339,5
3846,96570,5
4393,74410,5
1182,1992,5
4483,97151,5
422,44365,5
422,1349,5
422,112056,5
422,211,5
422,18620,5
8146,56353,4
8146,128090,5
2295,77039,5
1269,92382,3
4239,74410,5
2563,100672,2
874,96570,5
874,110700,5
8872,52645,5
9519,18393,5
7236,133002,3
7236,120879,5
7892,7618,5
898,61468,5
793,120896,5
7685,92625,5
6130,53118,5
6130,68187,4
1455,62494,5
1455,98864,1
1455,104154,5
421,112056,5
421,44365,5
421,211,5
421,18620,5
850,31428,5
850,33474,5
850,29756,5
850,117666,5
2622,69714,3
7895,31428,5
4115,64374,5
4115,79016,5
6486,50842,5
1716,117246,5
8013,154,4
8013,85603,3
7303,95319,5
7303,56193,5
7303,100672,5
7303,121072,4
7303,107046,5
7303,12818,5
7947,116180,5
244,1992,5
8180,26251,5
7948,23824,5
56,70061,5
9085,65447,5
1680,83353,5
2561,48226,5
2561,4534,5
2561,26660,5
862,22006,4
862,53808,5
862,65067,5
2823,16451,5
2823,8573,5
8781,77029,5
746,84171,5
1665,52271,5
6926,99939,5
1671,9050,4
1671,89099,3
1671,100623,5
7894,48465,4
7894,7618,5
7894,8503,3
7302,100672,5
7302,56193,5
7302,95319,5
7302,121072,4
7302,107046,5
7302,12818,5
1456,36980,5
1456,48821,4
1456,118185,5
1456,79114,4
1456,71816,5
1456,66966,5
1456,86662,5
5924,27474,5
8799,8953,4
7650,78646,5
9259,12181,5
300,17232,5
300,110757,5
6067,7618,5
6067,64485,3
6067,19920,5
8568,29846,5
8568,13151,4
8568,96880,4
964,50010,5
9153,1992,5
9153,59944,5
5728,7492,5
5728,70562,5
5728,63883,5
3193,48456,3
419,112056,5
419,211,5
419,104049,5
419,18620,5
486,35416,5
5162,81880,5
5162,129126,5
5162,22518,5
2198,6029,5
8219,65630,5
417,112056,5
417,18620,5
417,104049,5
7452,41508,4
1339,45589,5
1674,45339,5
655,71991,5
655,25318,4
655,10104,4
3858,81880,5
3858,18393,5
3858,129126,5
5265,118185,5
5265,33474,5
5265,34527,5
8006,1657,4
5922,114159,4
5922,11192,4
2824,16451,5
2824,8573,5
7356,80868,5
5729,16451,5
6075,56193,4
7156,133387,5
9532,154,5
7263,32333,5
1093,63883,5
1093,79016,5
1093,7854,5
7409,84313,5
3666,118270,3
2879,81880,5
2879,89105,5
2879,46484,5
2879,92751,4
2879,124156,4
7421,103208,4
233,1050,5
233,7722,5
233,20942,4
233,2011,5
233,20802,5
233,11722,4
233,458,5
1185,46801,1
1185,102046,4
1185,82381,5
1185,53808,5
7352,81880,5
4877,83080,5
5202,116057,5
3676,45589,4
3676,17788,5
3676,44365,5
1158,11599,5
1158,31428,5
8120,45339,5
4128,26660,5
4128,49933,5
4128,114159,4
4128,79016,5
4128,50363,5
1211,63883,5
1211,50746,5
1211,2100,5
2560,20707,5
2560,72616,4
2560,26660,5
252,3829,5
252,110622,5
252,154,5
252,39495,5
4878,100672,5
4878,18393,5
4878,129126,5
5179,110700,5
5179,105164,5
5179,116057,5
6946,64485,3
6946,98864,1
6946,93757,5
1335,62494,4
1335,98864,1
1335,92392,4
7888,7618,5
7888,92267,5
7888,65630,5
7888,31428,5
711,86662,5
711,49933,5
711,79016,5
6866,48465,5
6866,66966,5
6866,118438,4
3867,75281,5
329,11722,3
329,109107,5
329,32333,5
473,1657,5
1272,48821,4
1272,49294,3
1272,63883,4
1272,25858,5
1272,116057,5
1272,86662,5
1272,45280,4
1272,33222,5
1272,57637,5
1272,7301,4
1272,71816,5
1272,77672,5
2822,16451,5
2822,8573,4
1355,20823,4
1355,34907,5
7900,37851,5
7431,1657,5
6154,119018,4
7707,17605,5
7707,129126,5
4147,53334,5
8439,100770,5
8439,79016,5
4418,117246,5
4418,91213,5
8138,131996,5
6917,80462,5
6917,52271,5
7284,123403,4
2130,100672,5
7655,23636,5
5984,5122,4
5984,99654,5
5984,9800,5
843,45280,5
843,458,5
843,82893,5
843,47311,5
6613,75181,3
6613,27164,4
6613,104154,5
9239,36454,5
8259,125568,4
8704,73389,5
8704,26742,5
5048,82893,5
5048,48312,5
85,3296,5
85,66966,5
85,58511,5
85,30038,5
85,13675,5
85,20198,5
85,10104,4
85,9765,5
3467,110106,5
3467,92410,3
3467,81889,5
3467,57637,5
3467,99654,5
3467,48312,5
1468,125951,4
1468,85152,5
1468,90516,5
1468,31428,5
7360,125738,5
7360,55777,3
7360,56353,5
7360,22518,5
7548,94362,5
7548,11192,4
7632,64485,4
7632,93954,5
105,125568,5
105,92625,5
393,63883,5
393,27560,5
393,1587,5
393,56409,5
393,12834,5
393,55247,5
393,53264,5
393,63996,5
393,6888,5
393,37974,5
393,47311,5
393,28069,5
393,94111,5
393,35416,5
55,1992,5
55,53334,5
6990,119652,5
6990,77029,5
6990,17605,5
6990,71120,5
9401,1657,4
7613,120879,5
7613,133002,2
7613,45380,5
7613,113724,5
7613,24822,5
7613,131837,5
7613,92570,4
7613,110303,5
3782,21076,4
5604,90422,5
7024,78733,5
1059,20707,5
1059,58787,5
1059,109060,5
1059,29721,5
1059,22518,4
1059,119018,5
5564,19920,5
5564,29756,4
5564,66966,5
5564,8503,5
5564,85331,5
5564,75281,5
5564,21044,5
9458,98864,1
9458,74944,5
299,36398,1
299,89105,4
299,4918,4
299,48465,5
299,77790,5
299,5785,4
299,12698,5
299,118270,5
299,57539,5
299,18906,5
299,101778,4
299,64485,4
299,114263,5
299,110757,5
299,92484,4
299,37981,5
1361,27474,5
1361,130918,5
1361,52271,5
1361,121072,4
1361,107046,5
1361,12818,5
4430,26742,5
4430,63996,5
4430,83080,5
111,107046,5
111,50010,5
1675,126801,5
9036,59730,4
6810,21523,5
1478,46484,5
1478,130918,5
1478,121072,4
1478,12818,5
8599,39629,3
8599,12698,4
8599,21044,5
9986,55777,5
9986,17605,5
86,3296,5
86,7040,5
86,2347,5
86,10188,4
86,77184,4
86,47192,4
86,49933,5
86,83353,5
86,76524,5
86,31312,5
86,20198,5
86,18578,5
86,10104,5
86,9765,5
4733,99475,5
4733,131221,5
7399,118185,5
7399,100310,5
7399,13979,5
7399,77941,5
68,2766,5
10147,1992,5
546,45380,5
546,28211,5
546,27978,5
546,32333,5
546,36454,5
1521,44737,5
1521,8184,3
1521,25678,5
1521,6029,5
1521,107441,5
1521,71805,5
7545,32906,5
7545,58707,5
7545,78676,5
7545,44365,5
7545,27164,4
7545,122482,5
7545,128764,5
7349,22518,4
7349,92267,5
639,2347,5
639,39655,5
639,119652,5
639,50243,5
1469,74922,5
1469,56193,3
1469,10044,4
1469,121072,4
1469,108161,5
826,7257,4
7699,114159,4
7699,67566,5
7699,28825,4
7699,12367,5
7699,125738,5
7699,55777,3
7699,24059,5
5523,48821,4
5523,27560,2
5523,100310,5
5523,17788,5
5523,44365,5
5523,77790,5
5523,36398,5
5523,32879,5
5523,58511,5
5523,74944,5
8088,48465,5
8088,12698,5
8088,12846,5
8088,21044,5
7359,93954,5
7359,116057,5
7359,10044,5
7359,8503,5
7359,109626,5
7359,99475,5
7359,103500,5
7359,15711,5
7359,45589,5
5925,98864,1
5925,6888,5
5925,12367,5
5925,115776,5
5925,94111,5
5925,13675,4
6484,93023,5
6484,87841,5
5261,7618,5
5261,102348,5
5261,16451,5
5261,121072,4
2320,26660,3
2320,49933,5
2320,85331,5
2320,116057,5
2320,52075,5
2320,31198,5
2320,79016,5
2320,103500,5
7550,66966,5
7550,79016,5
7824,61629,1
7824,118185,5
7824,17788,5
7824,56353,5
7824,63996,5
7824,40949,5
7824,4534,5
7824,6888,5
7824,37974,5
7824,7583,5
7824,28069,5
7824,35416,5
2575,118185,4
2575,99475,5
2575,103208,2
2575,71120,5
2575,48144,5
2575,37851,5
2575,928,5
1162,125199,3
1162,25318,5
1162,99475,5
1162,47311,5
1162,75281,5
2713,53440,5
2713,58787,5
2713,116057,5
2713,35453,5
2713,31312,5
2472,9050,5
2472,48821,5
2472,58511,3
2472,2090,5
2472,34527,5
2472,128764,5
2472,74944,5
2472,48918,5
2472,77961,5
9261,96570,5
9261,85603,4
7755,20823,5
7755,118185,5
7755,94111,4
9,74410,5
9,125568,4
9,7773,3
1374,27560,5
1374,72498,5
1374,55247,5
1374,75181,5
1374,56409,5
1374,53264,5
1374,63964,5
1374,63883,5
1374,32879,5
1374,99882,5
1374,107046,5
1374,9800,5
1374,6888,5
1374,33,5
1374,55777,5
1374,37974,5
1374,47311,5
1374,94111,5
1374,15859,5
6927,3829,4
6927,47192,5
6927,131837,5
6927,118840,5
6927,31601,5
5430,56789,5
5430,72024,4
5430,105750,4
5430,80462,5
5430,118438,4
5430,52271,5
8760,110622,2
8760,26763,5
8760,52271,5
8760,72616,4
1969,19920,5
1969,81880,5
1969,78733,5
1969,89105,5
1969,6029,5
1969,47595,5
1969,49167,5
8505,45339,5
8505,59510,5
8505,96570,5
8505,73826,5
9660,13151,4
9660,131221,5
7621,7257,5
7621,12698,5
7621,113620,2
7621,40949,4
7621,96570,5
7621,118840,5
7621,59510,5
7621,77941,5
7621,109626,5
10042,58502,5
10042,11266,5
609,100310,5
609,71991,5
609,55247,5
609,50815,5
609,126897,5
7631,89099,5
7631,48465,5
7631,39655,5
7631,105169,5
7631,118840,5
7631,31312,5
7631,154,5
7631,63901,3
7631,82639,5
7631,37851,5
7631,11192,4
6421,95705,5
6421,104049,5
6421,111103,5
6421,120879,5
6421,123403,5
6421,103731,4
6421,79757,5
6421,91213,5
10285,1992,5
10285,73826,5
9526,6807,5
9526,130854,5
9526,13151,4
9526,118185,5
9526,123403,4
9526,53188,5
9526,55565,5
9526,51686,5
9526,79054,5
9526,123798,5
9526,131221,5
9526,13420,5
9526,110622,5
2735,60710,5
2735,2766,5
2735,20272,5
2735,20224,5
2735,121672,5
2735,92382,4
2735,79600,5
2735,74880,5
2735,19597,4
2735,123565,5
2735,38835,5
6616,48456,4
6616,13244,5
6616,6940,5
6616,96570,5
6616,102174,5
6616,119268,5
6616,62701,5
445,115701,5
445,128770,5
4822,113533,5
4822,74922,5
4822,28211,5
4822,28825,5
4822,1657,5
4822,53334,5
619,10104,4
9988,30158,5
598,48821,5
598,51941,5
598,49294,5
598,53440,5
598,2347,5
598,7932,5
598,1631,4
598,70061,5
598,123685,3
598,48465,5
598,8576,5
598,37851,5
598,89099,5
598,66966,5
598,31312,5
598,105804,5
598,68956,5
598,119018,5
598,21044,5
598,13351,5
5448,58707,5
5448,27560,5
5448,118185,4
5448,55647,5
5448,9050,5
5448,21076,4
5448,32717,5
5448,37851,5
5448,55727,5
5448,48907,4
5448,44365,5
5448,27164,5
10113,118185,5
10113,55247,5
10113,27164,4
10113,56353,5
10113,9800,5
10113,27216,5
10113,82888,5
9782,9502,2
9782,103731,5
9782,13675,5
9782,99475,5
9782,3437,5
2882,44737,5
2882,5621,5
2882,39655,5
2882,115016,5
2882,70061,5
2882,40949,4
2882,84841,5
2882,98864,1
2882,46484,5
2882,76553,5
2882,85603,3
2882,15141,5
2882,107441,5
2882,23824,5
2882,32127,5
4415,127352,5
6153,61629,1
6153,38727,5
6153,29756,4
6153,58787,5
6153,100672,5
6153,28825,5
6153,12698,5
6153,22721,5
6153,32879,4
6153,27207,5
6153,111822,5
6153,33474,5
6153,55777,5
6153,127499,5
6153,117038,5
6153,45589,5
718,70061,5
718,77039,5
718,78787,5
718,57534,5
718,52271,5
718,73664,5
718,87891,4
718,88478,5
718,99566,4
718,75530,4
718,110976,4
718,55565,5
718,112712,5
718,133397,4
718,81889,5
10039,17788,4
10039,123403,5
10039,9800,5
10039,103731,5
2278,79114,4
2278,48465,4
2278,119134,5
2278,123685,3
2278,25858,4
2278,48821,4
2278,116057,5
2278,85331,5
2278,120879,5
2278,71816,5
2278,113603,4
2278,86662,5
2278,31198,5
2278,129152,5
2278,126896,5
2278,27216,5
2278,6491,5
2278,34076,5
2278,71298,5
2278,13675,5
2278,99329,5
2278,119018,5
8234,119134,5
