48036,"[49659437, 13958442, 2291097, 54809933, 859055, 9948023, 17371076, 480687, 31509726, 2224869]"
121404,"[3071851, 568145, 474168, 343300, 47278760, 11255089, 29254205, 470897, 373124, 2612575]"
58903,"[3071851, 59235430, 568145, 474168, 352800, 470897, 32080645, 20918798, 650004, 53249480]"
27429,"[3071851, 568145, 474168, 32080645, 58129503, 48583258, 500769, 44640289, 50779509, 859057]"
13420,"[3071851, 568145, 343300, 7959221, 14645347, 2612575, 20918798, 650004, 53249480, 481224]"
19230,"[568145, 474168, 343300, 29254205, 10697068, 470897, 2612575, 32080645, 20918798, 532305]"
10737,"[777253, 395735, 49659437, 49960438, 20647237, 54809933, 970220, 463044, 17371076, 10866305]"
37143,"[568145, 474168, 7959221, 47278760, 29254205, 2612575, 20918798, 650004, 53249480, 17937805]"
69148,"[3071851, 568145, 474168, 343300, 339327, 29254205, 439874, 2612575, 32080645, 20918798]"
116419,"[49659437, 13958442, 2291097, 970220, 980920, 57979766, 480687, 777253, 10866305, 463044]"
24831,"[568145, 51598547, 474168, 532318, 10697068, 2612575, 650004, 427882, 411489, 442778]"
71865,"[393554, 423480, 49659437, 425716, 10920495, 2291097, 35170705, 54809933, 369946, 58067810]"
109107,"[3071851, 59235430, 568145, 51036508, 13624117, 51598547, 474168, 343300, 339327, 55187168]"
33128,"[777253, 49960438, 395735, 49659437, 583680, 54809933, 2291097, 17371076, 10866305, 4483791]"
12704,"[777253, 49659437, 395735, 463044, 54809933, 58067810, 480687, 2245453, 44447043, 20647237]"
82476,"[568145, 474168, 2612575, 481224, 442778, 48583258, 500769, 475828, 50350065, 44640289]"
90208,"[568145, 10697068, 32080645, 7125303, 48583258, 32080642, 50350065, 50298244, 44640289, 383344]"
34076,"[568145, 474168, 343300, 7959221, 2612575, 650004, 53249480, 7125303, 411489, 500769]"
7618,"[777253, 395735, 463044, 4483791, 14645351, 54809933, 970220, 49659437, 579823, 20647237]"
17239,"[49659437, 480687, 777253, 463044, 395735, 49960438, 970220, 9948023, 14645351, 2224869]"
27205,"[576121, 777253, 463044, 480687, 49659437, 17371076, 2291097, 970220, 10325548, 44447043]"
58787,"[4483791, 777253, 395735, 49659437, 2224869, 54809933, 49960438, 2245453, 2291097, 58067810]"
123995,"[3071851, 59235430, 568145, 51598547, 474168, 343300, 7959221, 47278760, 55187168, 686668]"
9683,"[3071851, 568145, 474168, 339327, 29254205, 352800, 1938911, 2612575, 650004, 47242745]"
133759,"[3071851, 59235430, 568145, 13624117, 51598547, 474168, 343300, 7959221, 339327, 47278760]"
109516,"[777253, 1590659, 49659437, 4483791, 32802795, 49960438, 9948023, 54809933, 481515, 5112975]"
6807,"[777253, 49659437, 58067810, 463044, 4483791, 395735, 10866305, 480687, 2291097, 17371076]"
34527,"[3071851, 59235430, 568145, 13624117, 474168, 343300, 7959221, 339327, 47278760, 56511851]"
7854,"[3071851, 59235430, 568145, 474168, 343300, 7959221, 47278760, 29254205, 352800, 439874]"
70567,"[49659437, 2006679, 2291097, 58973110, 58165567, 58067810, 9948023, 52329760, 17371076, 48659057]"
65341,"[568145, 49659437, 27962195, 32804623, 2291097, 67370867, 54809933, 369946, 58067810, 481515]"
96394,"[59235430, 568145, 51036508, 474168, 343300, 7959221, 11255089, 532318, 29254205, 352800]"
50815,"[3071851, 568145, 474168, 339327, 686668, 11255089, 29254205, 439874, 470897, 2612575]"
59440,"[54809933, 777253, 395735, 568145, 49659437, 579936, 463044, 20647237, 970220, 53500640]"
44113,"[568145, 565647, 393554, 3494913, 423480, 49659437, 15264907, 806660, 27962195, 11194580]"
48670,"[777253, 463044, 2076107, 980920, 2291097, 340631, 26063033, 10039608, 10866305, 970220]"
48821,"[777253, 49659437, 2291097, 583680, 57979766, 463044, 4483791, 395735, 48629535, 480687]"
68494,"[49659437, 57979766, 777253, 48613094, 480687, 970220, 2224869, 859055, 463044, 68267101]"
52075,"[49659437, 777253, 543197, 49960438, 54809933, 2291097, 1028804, 31509726, 32802795, 11122712]"
51941,"[777253, 395735, 599052, 6543923, 32802795, 49659437, 31509726, 20647237, 4483791, 2291097]"
90516,"[49659437, 13958442, 2291097, 57979766, 480687, 31509726, 2224869, 4483791, 340631, 777253]"
59143,"[777253, 463044, 480687, 395735, 56218385, 10325548, 17371076, 579823, 49659437, 10694712]"
36980,"[3071851, 59235430, 568145, 51036508, 13624117, 474168, 343300, 7959221, 339327, 47278760]"
54096,"[3071851, 568145, 474168, 343300, 7959221, 339327, 47278760, 460512, 29254205, 352800]"
68221,"[48583258, 859057, 49659437, 22051315, 27962195, 68330624, 568144, 2006679, 2291097, 1036566]"
73826,"[3071851, 59235430, 568145, 474168, 7959221, 532318, 352800, 10697068, 1938911, 2612575]"
85810,"[568145, 474168, 343300, 339327, 1938911, 14645347, 2612575, 32080645, 20918798, 650004]"
124139,"[3071851, 568145, 474168, 339327, 532318, 352800, 470897, 373124, 32080645, 20918798]"
81711,"[475828, 859057, 423480, 49659437, 51040335, 33034995, 42116006, 22135939, 27962195, 10325548]"
10851,"[568145, 13624117, 474168, 339327, 47278760, 29254205, 10697068, 14645347, 2612575, 20918798]"
44581,"[568145, 474168, 7959221, 470897, 1938911, 2612575, 32080645, 20918798, 650004, 53249480]"
94440,"[777253, 49659437, 4483791, 55589742, 2224869, 2291097, 1028804, 11122712, 10694712, 579823]"
85592,"[568145, 474168, 475828, 859057, 511298, 393554, 491819, 44640186, 2612565, 423480]"
32871,"[777253, 32802795, 2006679, 8886003, 2107167, 491819, 395735, 51376706, 55589742, 576379]"
22599,"[777253, 49659437, 5947751, 2291097, 54809933, 481515, 480687, 68330624, 32802795, 20647237]"
1631,"[2224869, 777253, 54809933, 2291097, 576121, 970220, 49659437, 4483791, 8848897, 395735]"
9911,"[777253, 2224869, 49659437, 463044, 395735, 8848897, 4483791, 10694712, 17371076, 54809933]"
63883,"[568145, 48583258, 475828, 44640289, 859057, 393554, 474165, 491819, 44640186, 2140049]"
52829,"[3071851, 568145, 474168, 343300, 7959221, 339327, 10697068, 2612575, 32080645, 20918798]"
2559,"[3071851, 568145, 13624117, 51598547, 474168, 343300, 7959221, 47278760, 11255089, 29254205]"
86742,"[3071851, 568145, 474168, 339327, 2612575, 32080645, 20918798, 532305, 650004, 53249480]"
41227,"[3071851, 59235430, 568145, 51036508, 13624117, 51598547, 474168, 343300, 339327, 47278760]"
133332,"[568145, 474168, 343300, 29254205, 10697068, 2612575, 32080645, 20918798, 650004, 53249480]"
79600,"[568145, 474168, 2612575, 650004, 17937805, 7125303, 442778, 3031999, 48583258, 500769]"
106114,"[568145, 48583258, 500769, 565647, 859057, 20699899, 393554, 916894, 2140049, 2612565]"
20942,"[49659437, 2291097, 54809933, 58067810, 17371076, 16440471, 48659057, 787753, 480687, 31509726]"
8106,"[49659437, 2291097, 970220, 4483791, 777253, 480687, 32802795, 395735, 463044, 57979766]"
3415,"[3071851, 59235430, 568145, 13624117, 474168, 343300, 7959221, 532318, 352800, 10697068]"
45280,"[777253, 49659437, 54809933, 481515, 480687, 4483791, 2291097, 57979766, 9948023, 463044]"
103208,"[576121, 777253, 970220, 57762732, 57979766, 54809933, 20699899, 859057, 13443886, 43986355]"
30255,"[3071851, 568145, 474168, 343300, 2612575, 20918798, 650004, 7125303, 411489, 442778]"
928,"[777253, 395735, 49659437, 463044, 17371076, 2291097, 54809933, 8848897, 2224869, 4483791]"
7773,"[777253, 2291097, 576121, 54809933, 4483791, 970220, 859057, 8848897, 859055, 57979766]"
1587,"[3071851, 59235430, 568145, 474168, 343300, 7959221, 339327, 47278760, 686668, 11255089]"
88317,"[3071851, 59235430, 568145, 51036508, 13624117, 51598547, 474168, 343300, 7959221, 339327]"
92673,"[568145, 48583258, 475828, 44640289, 859057, 393554, 474165, 44640186, 2140049, 2612565]"
21523,"[3071851, 568145, 51598547, 474168, 343300, 339327, 11255089, 29254205, 352800, 10697068]"
75337,"[777253, 49659437, 49960438, 2291097, 4483791, 53791346, 5947751, 10866305, 395735, 10694712]"
84071,"[3071851, 568145, 474168, 339327, 11255089, 532318, 29254205, 439874, 373124, 2612575]"
95067,"[3071851, 59235430, 568145, 474168, 7959221, 29254205, 10697068, 2612575, 20918798, 650004]"
29846,"[777253, 4483791, 54809933, 49659437, 49960438, 2291097, 57979766, 583680, 543197, 17371076]"
